,HANDLE_OAPEN_Library_ID,Publication_type,Publication_title,Publication_subtitle,Publication_ISBN,Publication_author,Publication_editor,Pubilcation_year,Publication_publisher,Publication_language,English_yes_no,Country,Continent,National_languages,Title_downloads,English_text_mining,Country_mentioned_yes_no,Country_score,Total_downloads_OAPEN_Library
676,20.500.12657/23073,book,Market Segmentation Analysis,"Understanding It, Doing It, and Making It Useful",9789811088186,"Dolnicar, Sara||Grün, Bettina||Leisch, Friedrich",,2018,Springer Nature,English[eng],English only,Cyprus,Europe,Greek; Turkish; English,18.0,market segmentation analysis segment level stability motives data set australian travel motives 5 extracting segments travel motives data step 5 extracting 7 step 5 mobile phone data segment profile plot food data set phone data set data driven market artificial mobile phone data structure analysis market segmentation solution segment evaluation plot distance based methods 7 describing segments step 7 describing driven market segmentation market segmentation solutions model based methods 7.2 distance based principal components analysis 9 step 7 winter vacation activities adjusted rand index features performance quality segment separation plot,No mention,2.0,421.0
677,20.500.12657/23085,book,Risk Communication for the Future,Towards Smart Risk Governance and Safety Management,9783319740980,,"Bourrier, Mathilde||Bieder, Corinne",2018,Springer Nature,English[eng],English only,Lithuania,Europe,Lithuanian,40.0,ed les cahiers la sécurité industrielle societal risk communication bieder eds risk eds risk communication intercommunal risk manager safety management https disclosing adverse events crisis preparedness lessons nuclear crisis preparedness risk communication model air travel industry care disclosing adverse foncsi ed les health care disclosing heidelberg carl auer organizing risk communication preparedness lessons learned risk communication 101 chemical safety board safety related information social systems theory support safety management crisis response plans effective risk communication fukushima daiichi nuclear management plan rule risk communication actors,No mention,1.0,518.0
678,20.500.12657/23155,book,Pflegeroboter,,9783658226985,,"Bendel, Oliver",2018,Springer Nature,English[eng]||German[ger],Non-English,Germany,Europe,German,3202.0,,,10.0,28112.0
679,20.500.12657/23279,book,Higher Education in the Era of the Fourth Industrial Revolution,,9789811301940,,"Gleason, Nancy W.",2018,Springer Nature,English[eng],English only,South Africa,Africa,Afrikaans; English,2255.0,fourth industrial revolution yale nus college world economic forum accessed december 28 adapt quick adaptive december 28 2017 quick adaptive approaches liberal arts education accessed january 10 china preparing attitudes january 10 2018 academic library futures liberal arts twenty diversified university system education costa rica’s 10 2018 https 28 2017 https international student mobility liberal arts college annual report 2015 cyber physical systems jobs employment skills mckinsey global institute geneva world economic johannesburg annual report,No mention,9.0,18975.0
680,20.500.12657/23279,book,Higher Education in the Era of the Fourth Industrial Revolution,,9789811301940,,"Gleason, Nancy W.",2018,Springer Nature,English[eng],English only,"Korea, Republic of",Asia,Korean,105.0,fourth industrial revolution yale nus college world economic forum accessed december 28 adapt quick adaptive december 28 2017 quick adaptive approaches liberal arts education accessed january 10 china preparing attitudes january 10 2018 academic library futures liberal arts twenty diversified university system education costa rica’s 10 2018 https 28 2017 https international student mobility liberal arts college annual report 2015 cyber physical systems jobs employment skills mckinsey global institute geneva world economic johannesburg annual report,No mention,2.0,1520.0
681,20.500.12657/23279,book,Higher Education in the Era of the Fourth Industrial Revolution,,9789811301940,,"Gleason, Nancy W.",2018,Springer Nature,English[eng],English only,Malaysia,Asia,Malay,238.0,fourth industrial revolution yale nus college world economic forum accessed december 28 adapt quick adaptive december 28 2017 quick adaptive approaches liberal arts education accessed january 10 china preparing attitudes january 10 2018 academic library futures liberal arts twenty diversified university system education costa rica’s 10 2018 https 28 2017 https international student mobility liberal arts college annual report 2015 cyber physical systems jobs employment skills mckinsey global institute geneva world economic johannesburg annual report,No mention,2.0,2630.0
682,20.500.12657/23279,book,Higher Education in the Era of the Fourth Industrial Revolution,,9789811301940,,"Gleason, Nancy W.",2018,Springer Nature,English[eng],English only,"Iran, Islamic Republic of",Asia,Persian,67.0,fourth industrial revolution yale nus college world economic forum accessed december 28 adapt quick adaptive december 28 2017 quick adaptive approaches liberal arts education accessed january 10 china preparing attitudes january 10 2018 academic library futures liberal arts twenty diversified university system education costa rica’s 10 2018 https 28 2017 https international student mobility liberal arts college annual report 2015 cyber physical systems jobs employment skills mckinsey global institute geneva world economic johannesburg annual report,No mention,1.0,888.0
683,20.500.12657/23279,book,Higher Education in the Era of the Fourth Industrial Revolution,,9789811301940,,"Gleason, Nancy W.",2018,Springer Nature,English[eng],English only,Singapore,Asia,English; Malay; Mandarin Chinese; Tamil,123.0,fourth industrial revolution yale nus college world economic forum accessed december 28 adapt quick adaptive december 28 2017 quick adaptive approaches liberal arts education accessed january 10 china preparing attitudes january 10 2018 academic library futures liberal arts twenty diversified university system education costa rica’s 10 2018 https 28 2017 https international student mobility liberal arts college annual report 2015 cyber physical systems jobs employment skills mckinsey global institute geneva world economic johannesburg annual report,No mention,1.0,1470.0
684,20.500.12657/23279,book,Higher Education in the Era of the Fourth Industrial Revolution,,9789811301940,,"Gleason, Nancy W.",2018,Springer Nature,English[eng],English only,Oman,Asia,Arabic,28.0,fourth industrial revolution yale nus college world economic forum accessed december 28 adapt quick adaptive december 28 2017 quick adaptive approaches liberal arts education accessed january 10 china preparing attitudes january 10 2018 academic library futures liberal arts twenty diversified university system education costa rica’s 10 2018 https 28 2017 https international student mobility liberal arts college annual report 2015 cyber physical systems jobs employment skills mckinsey global institute geneva world economic johannesburg annual report,No mention,0.0,207.0
685,20.500.12657/23313,book,Pflege-Report 2018,Qualität in der Pflege,9783662568224,,"Jacobs, Klaus||Kuhlmey, Adelheid||Greß, Stefan||Klauber, Jürgen||Schwinger, Antje",2018,Springer Nature,German[ger],Non-English,Germany,Europe,German,2815.0,,,10.0,28112.0
686,20.500.12657/23961,book,L'eutrophisation,,9782759227570,"Pinay, Gilles||Gascuel, Chantal||Ménesguen, Alain||Souchon, Yves||Le Moal, Morgane||Levain, Alix||Etrillard, Claire||Moata, Florentina||Pannard, Alexandrine||Souchu, Philippe",,2018,éditions Quae,French[fre],Non-English,Morocco,Africa,Arabic; Tamazight; French,78.0,,,9.0,1603.0
687,20.500.12657/23965,book,"Le manioc, entre culture alimentaire et filière agro-industrielle",,9782759227082,"Vernier, Philippe||N'Zué, Boni||Zakhia-Rozis, Nadine",,2018,éditions Quae,French[fre],Non-English,Cameroon,Africa,English; French,95.0,,,10.0,2686.0
688,20.500.12657/23965,book,"Le manioc, entre culture alimentaire et filière agro-industrielle",,9782759227082,"Vernier, Philippe||N'Zué, Boni||Zakhia-Rozis, Nadine",,2018,éditions Quae,French[fre],Non-English,Cote d'Ivoire,Africa,French,77.0,,,10.0,1230.0
689,20.500.12657/24412,book,Virtue Ethics and Education from Late Antiquity to the Eighteenth Century,,9789048535101,,"Hellerstedt, Andreas",2018,Amsterdam University Press,English[eng],English only,Sweden,Europe,Swedish,480.0,bnt q.v 58 q.v 58 fol biblioteca nazionale universitaria q.v 58 fols brooke julia mandeville nazionale universitaria di universitaria di torino stefano fogelberg rota gustaf iii som iii som dramatisk birgitta revelaciones book revelaciones book viii lijten postilla 1530 som dramatisk författare levertin gustaf iii attività culturali biblioteca attr l’educatione d’achille borgonio attr l’educatione culturali biblioteca nazionale d’achille q.v 58 di torino photo di torino reproduced kongs skugg sio l’educatione d’achille q.v le attività culturali photo biblioteca nazionale svenskt biografiskt lexikon tommaso borgonio attr torino photo biblioteca,No mention,4.0,4739.0
690,20.500.12657/24950,book,Classi ibride e inclusione socio-educativa,il progetto TRIS,9788891777560,"Benigno, Vincenza||Caruso, Giovanni||Fante, Chiara||Ravicchio, Fabrizio||Trentin, Guglielmo",,2018,FrancoAngeli,Italian[ita],Non-English,Italy,Europe,Italian,1660.0,,,10.0,17886.0
691,20.500.12657/25001,book,Co-Production and Co-Creation,Engaging Citizens in Public Services,9781138700116,,"Brandsen, Taco||Steen, Trui||Verschuere, Bram",2018,Taylor & Francis,English[eng],English only,Denmark,Europe,Danish,180.0,public administration review public service delivery neighbourhood watch schemes public management review public administration regimes sciences 82 1 traditional public administration common pool resources public sector management administration review 73 administrative sciences 82 european disability card review 16 3 voluntary sector studies community development projects birmingham governance international flood risk governance health care services local government studies management review 17 voluntas 23 4 service delivery process volume chapter 2 administration review 43 agenda voluntas 23 care services public future agenda voluntas management 28 7 management review 16 management review 8,No mention,1.0,1967.0
692,20.500.12657/25308,book,Nicholas Bhekinkosi Hepworth Bhengu’s Lasting Legacy,World’s Best Black Soul Crusader,9781928396581,"Lephoko, Dan S.B.",,2018,AOSIS,English[eng],English only,South Africa,Africa,Afrikaans; English,824.0,bhengu pers comm africa 1948 1985 south africa 1948 black soul crusader nicholas bhekinkosi hepworth south african jeremiah bhengu’s lasting legacy lephoko d.s.b 2018 pers comm n.d volume 4 pp cape town https cite lephoko d.s.b hts religion society lasting legacy world’s religion society series 10.4102 aosis 2018 king sobhuza ii lord jesus christ soul crusader hts african national congress bhekinkosi hepworth bhengu’s crusader hts religion series volume 4 dutch reformed church god teaching team hepworth bhengu’s lasting preacher jabavu standerton source lephoko 2006 18 october 2003,Country discussed,9.0,18975.0
693,20.500.12657/25362,book,Formative Assessment for mathematics teaching and learning,Teacher Professional Development Research by Videoanalysis Methodologies,9788891774637,"Ferretti, Federica||Michael-Chrysanthou, Paraskevi||Vannini, Ira",,2018,FrancoAngeli,English[eng],English only,Iceland,Europe,Icelandic,25.0,alma mater studiorum mater studiorum università teaching learning process università di bologna paraskevi michael chrysanthou studiorum università di formative assessment practices students affective domain students mathematical thinking netherlands hogeschool inholland outcome based evaluation strongest similarity relationship unfamiliar everyday situations professional development research significant similarity relationship video analysis grid video analysis tools bolondi federica ferretti bolondi ira vannini élèves rennes presses firenze la nuova formative assessment techniques giorgio bolondi federica giorgio bolondi ira la valutazione formativa mater studiorum university pilot training courses powerful professional development professional learning community rennes presses universitaires,No mention,3.0,374.0
